x_m	y_m
-16.93096851392385	78.10307279297788
-16.554643044613307	77.84823038065181
-16.19225113193848	77.57216243998265
-15.83995122622569	77.28099002715172
-15.493751358152785	76.98102098920387
-15.149660106707392	76.67856244210432
-14.807580421059194	76.37542974813553
-14.480539775939539	76.05830108160157
-14.179090392982218	75.7162697385986
-13.896142535402165	75.35729635460547
-13.622827932271797	74.99109039913073
-13.35675915144265	74.61991575185331
-13.096905918846145	74.24447772191479
-12.842237777643758	73.86548143568669
-12.591724362381964	73.48363211092557
-12.344335124837269	73.09963487400303
-12.099039790941097	72.7141949426756
-11.854807903854942	72.32801744331485
-11.610659085699815	71.94177332431636
-11.366210616252259	71.55572504329278
-11.121472456473182	71.16986620329668
-10.876461329810764	70.78418620367243
-10.631193868328204	70.39867407822452
-10.385687069628528	70.0133189521424
-10.139957565774955	69.62810995061552
-9.894022171600593	69.24303629021826
-9.647897519168644	68.85808718752506
-9.401600606082148	68.47325167634041
-9.15514806440433	68.08851888185374
-8.908556708968263	67.70387802063945
-8.661843263222151	67.31931821788703
-8.415024541999099	66.93482869017086
-8.168117268747274	66.55039847129541
-7.921138258299784	66.16601677783511
-7.6741042341047985	65.78167273497944
-7.427032010995438	65.3973554679178
-7.179938312419858	65.01305419322462
-6.932839953211193	64.62875803608935
-6.685753748202549	64.24445603031646
-6.438696329457131	63.86013757525029
-6.191684511808059	63.475791521925444
-5.944735110088468	63.091407269686215
-5.697864847746484	62.70697376095211
-5.451090631000237	62.32248030368254
-5.204429000527922	61.93791593168197
-4.9578968625476545	61.55326986152483
-4.71151103189254	61.16853130978549
-4.465288140625768	60.78368921888352
-4.21924509496544	60.398732896778284
-3.9733985269747443	60.01365146865922
-3.727765251486803	59.62843405971576
-3.4823621747197158	59.24306979513738
-3.2372043751922916	58.857548896733064
-2.9922891113556584	58.47187291804719
-2.747601944385736	58.08605127173089
-2.503128069918567	57.70009327905035
-2.258852866360126	57.31400835265674
-2.014761529346485	56.9278059052012
-1.7708394372836176	56.54149516656496
-1.5270717858075826	56.15508573216909
-1.2834439533243536	55.76858692327978
-1.0399412268549388	55.38200815254817
-0.796548802035426	54.995358741240445
-0.5532519658868087	54.608648102007784
-0.310036188200041	54.2218856475013
-0.06688657322620058	53.8350806989872
0.1762115920136892	53.44824276050161
0.4192729291136249	53.06138115331069
